country,province,name,index,initial_jewish_settlement,formal_community_foundation,year,jewish_population,total_population
CZS,Bohemia,NEVEKLOV,5839,1618-1648,1657,1930,28,
CZS,Bohemia,NOVY BYDZOV,5840,1514,1514,1868,1024,
CZS,Bohemia,NOVY BYDZOV,5840,1514,1514,1930,84,
CZS,Bohemia,NYMBURK,5841,1875,1875,1891,116,
CZS,Bohemia,NYMBURK,5841,1875,1875,1930,83,
CZS,Bohemia,NYRSKO,5842,16XX,16XX,1930,139,
CZS,Bohemia,PACOV,5843,15MX,15MX,1910,164,
CZS,Bohemia,PACOV,5843,15MX,15MX,1930,101,
CZS,Bohemia,PARDUBICE,5844,1618,,,,
CZS,Bohemia,PELHRIMOV,5845,19XX,,1901,309,
CZS,Bohemia,PELHRIMOV,5845,19XX,,1930,105,
CZS,Bohemia,PILSEN,5846,18MX,,1910,3517,
CZS,Bohemia,PILSEN,5846,18MX,,1930,2738,
CZS,Bohemia,PISEK,5847,14LX,,1898,408,
CZS,Bohemia,PISEK,5847,14LX,,1930,256,
CZS,Bohemia,POBEZOVICE,5848,16XX,,1875,240,
CZS,Bohemia,POBEZOVICE,5848,16XX,,1930,41,
CZS,Bohemia,PODBORANY,5849,1874,1890,1930,108,
CZS,Bohemia,PODEBRADY,5850,1848,1848,1921,120,
CZS,Bohemia,PODEBRADY,5850,1848,1848,1930,49,
CZS,Bohemia,PODEBRADY,5850,1848,1848,1946,171,
CZS,Bohemia,POLNA,5851,1532,1676,1869,430,
CZS,Bohemia,POLNA,5851,1532,1676,1890,238,
CZS,Bohemia,POLNA,5851,1532,1676,1930,51,
CZS,Bohemia,PRESTICE,5852,1685,,1862,750,
CZS,Bohemia,PRESTICE,5852,1685,,1900,430,
CZS,Bohemia,PRESTICE,5852,1685,,1930,54,
CZS,Bohemia,PRIBRAM,5853,14XX,,1921,300,
CZS,Bohemia,PRIBRAM,5853,14XX,,1930,235,
CZS,Bohemia,RAKOVNIK,5854,16XX,16XX,1900,329,
CZS,Bohemia,RAKOVNIK,5854,16XX,16XX,1930,153,
CZS,Bohemia,ROKYCANY,5855,19LX,,1890,206,
CZS,Bohemia,ROKYCANY,5855,19LX,,1930,59,
CZS,Bohemia,SEDLCANY,5856,19LX,,1890,175,
CZS,Bohemia,SEDLCANY,5856,19LX,,1930,50,
CZS,Bohemia,SLANY,5857,19LX,,1930,85,
CZS,Bohemia,SOBESLAV,5858,19LX,19LX,1930,78,
CZS,Bohemia,SOKOLOV,5859,1848,,1921,208,
CZS,Bohemia,SOKOLOV,5859,1848,,1930,170,
CZS,Bohemia,SOKOLOV,5859,1848,,1948,231,
CZS,Bohemia,STOD,5860,16XX,,1930,57,
CZS,Bohemia,STRAKONICE,5861,1499,,1890,326,
CZS,Bohemia,STRAKONICE,5861,1499,,1930,169,
CZS,Bohemia,STRAKONICE,5861,1499,,1942,82,
CZS,Bohemia,STRAZ,5862,1331,,1930,31,
CZS,Bohemia,STRIBRO,5863,1850,1850,1910,171,
CZS,Bohemia,STRIBRO,5863,1850,1850,1930,127,
CZS,Bohemia,SUSICE,5864,16MX,16MX,1860,300,
CZS,Bohemia,SUSICE,5864,16MX,16MX,1930,112,
CZS,Bohemia,TABOR,5865,1621,1621,1884,455,
CZS,Bohemia,TABOR,5865,1621,1621,1933,265,
CZS,Bohemia,TACHOV,5866,13XX,,1900,310,
CZS,Bohemia,TACHOV,5866,13XX,,1930,179,
CZS,Bohemia,TEPLICE,5867,16XX,,1880,1718,
CZS,Bohemia,TEPLICE,5867,16XX,,1921,3128,
CZS,Bohemia,TREBON,5868,1870,1870,1930,43,
CZS,Bohemia,TURNOV,5869,1526,1526,1910,478,
CZS,Bohemia,TURNOV,5869,1526,1526,1930,104,
CZS,Bohemia,TYN NAD VLTAVOU,5870,17LX,,1886,60,
CZS,Bohemia,TYN NAD VLTAVOU,5870,17LX,,1930,23,
CZS,Bohemia,USTEK,5871,16XX,,1880,172,
CZS,Bohemia,USTEK,5871,16XX,,1930,53,
CZS,Bohemia,USTI NAD LABEM,5872,18LX,,,,
CZS,Bohemia,VLASIM,5873,1724,1724,1893,210,
CZS,Bohemia,VLASIM,5873,1724,1724,1930,67,
CZS,Bohemia,VODNANY,5874,16XX,,1930,114,
CZS,Bohemia,VOLYNE,5875,16XX,,1724,92,
CZS,Bohemia,VOLYNE,5875,16XX,,1921,63,
CZS,Bohemia,VOLYNE,5875,16XX,,1930,51,
CZS,Bohemia,VOTICE,5876,1538,,1869,340,
CZS,Bohemia,VOTICE,5876,1538,,1910,163,
CZS,Bohemia,VOTICE,5876,1538,,1930,76,
CZS,Bohemia,ZAMBERK,5877,16EX,,1921,74,
CZS,Bohemia,ZAMBERK,5877,16EX,,1930,31,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1522,600,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1541,1200,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1880,20508,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1900,27289,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1930,35463,
CZS,Bohemia,PRAGUE,5878,1254-1268,12XX,1939,56000,
CZS,Bohemia,KRALUPY NAD VLTAVOU,5879,1870,1870,1893,264,
CZS,Bohemia,KRALUPY NAD VLTAVOU,5879,1870,1870,1930,140,
CZS,Bohemia,TRUTNOV,5880,1870,1870,1910,478,
CZS,Bohemia,TRUTNOV,5880,1870,1870,1930,369,
CZS,Bohemia,MARIANSKE LAZNE,5881,1820,1820,1930,405,
TUN,Bizerte,BIZERTE,5882,16EX,16XX,1800,500,
TUN,Bizerte,BIZERTE,5882,16EX,16XX,1909,1125,
TUN,Bizerte,BIZERTE,5882,16EX,16XX,1921,1522,
TUN,Bizerte,BIZERTE,5882,16EX,16XX,1936,1342,
TUN,Bizerte,MATEUR,5883,19EX,19EX,1921,496,
TUN,Bizerte,MATEUR,5883,19EX,19EX,1936,332,
TUN,Bizerte,FERRYVILLE,5884,20XX,,1936,190,
TUN,Bizerte,FERRYVILLE,5884,20XX,,1946,323,
LIT,Birzai,NEMUNELIO-RADVILISKIS,5885,20XX,20XX,1923,205,
LIT,Birzai,JONISKELIS,5886,17XX,,1897,136,
LIT,Birzai,JONISKELIS,5886,17XX,,1940,210,
LIT,Birzai,PASVALYS,5887,17MX,1643,1897,1590,
LIT,Birzai,PASVALYS,5887,17MX,1643,1939,700,
LIT,Birzai,PUMPENAI,5888,16XX,18EX,1897,1017,
LIT,Birzai,PUMPENAI,5888,16XX,18EX,1941,300,
LIT,Birzai,SALOCIAI,5889,19XX,,1940,100,
LIT,Birzai,VASKAI,5890,17XX,,1897,440,
LIT,Birzai,VASKAI,5890,17XX,,1940,340,
LIT,Birzai,VABALNINKAS,5891,17XX,,1897,1828,
LIT,Birzai,VABALNINKAS,5891,17XX,,1940,500,
HUN,Bihar,BEREKBOSZORMENY,5892,19EX,,1930,80,
HUN,Bihar,BARAND,5893,19LX,,1930,54,
HUN,Bihar,BIHARKERESZTES,5894,18MX,,1930,164,
HUN,Bihar,ALMOSD,5895,17XX,17XX,1830,227,
HUN,Bihar,ALMOSD,5895,17XX,17XX,1941,80,
HUN,Bihar,BAGAMER,5896,17LX,,1938,91,
HUN,Bihar,BERETTYOUJFALU,5897,18XX,,1890,811,
HUN,Bihar,BERETTYOUJFALU,5897,18XX,,1941,982,
HUN,Bihar,BIHARNAGYBAJOM,5898,18EX,,1880,208,
HUN,Bihar,BIHARNAGYBAJOM,5898,18EX,,1930,144,
HUN,Bihar,DERECSKE,5899,18EX,,1869,355,
HUN,Bihar,DERECSKE,5899,18EX,,1941,523,
HUN,Bihar,HAJDUBAGOS,5900,18EX,,,,
HUN,Bihar,HENCIDA,5901,18EX,,1930,81,
HUN,Bihar,HOSSZUPALYI,5902,17LX,,1880,105,
HUN,Bihar,HOSSZUPALYI,5902,17LX,,1930,98,
HUN,Bihar,KOMADI,5903,18EX,1855,1880,166,
HUN,Bihar,KOMADI,5903,18EX,1855,1941,224,
HUN,Bihar,KONYAR,5904,18MX,1840,1930,80,
HUN,Bihar,NAGYLETA,5905,18EX,1840,1930,276,
HUN,Bihar,NAGYRABE,5906,18EX,,1880,83,
HUN,Bihar,NAGYRABE,5906,18EX,,1930,59,
HUN,Bihar,OKANY,5907,18MX,,,,
HUN,Bihar,POCSAJ,5908,18EX,,1930,69,
HUN,Bihar,SARKAD,5909,18EX,1840,1869,329,
HUN,Bihar,SARKAD,5909,18EX,1840,1930,245,
HUN,Bihar,SARRETUDVARI,5910,18EX,,1880,99,
HUN,Bihar,SARRETUDVARI,5910,18EX,,1930,115,
HUN,Bihar,VERTES,5911,,,1830,152,
HUN,Bihar,VERTES,5911,,,1860,105,
HUN,Bihar,VERTES,5911,,,1930,89,
HUN,Bihar,ZSAKA,5912,18EX,,1880,184,
HUN,Bihar,ZSAKA,5912,18EX,,1930,50,
POL,Bialystok,MALKINIA GORNA,5913,18LX,18LX,1921,60,
POL,Bialystok,WYSZONKI KOSCIELNE,5914,,,1921,177,
POL,Bialystok,CZERWIN,5915,19XX,18LX,1921,218,
POL,Bialystok,HOLOBUDY,5916,186X,,1921,109,
POL,Bialystok,KULESZCZE KOSCIELNE,5917,,,1921,185,
POL,Bialystok,SOPOCKINIE,5918,18MX,17LX,1897,1674,
POL,Bialystok,SOPOCKINIE,5918,18MX,17LX,1921,888,
POL,Bialystok,WYSOKIE MAZOWIECKIE,5919,16XX,,1897,1910,
POL,Bialystok,BRZOSTOWICA WIELKA,5920,18LX,,1921,720,
POL,Bialystok,JALOWKA,5921,17LX,,1897,743,
POL,Bialystok,JALOWKA,5921,17LX,,1921,588,
POL,Bialystok,BOCKI,5922,15XX,,1847,2576,
POL,Bialystok,BOCKI,5922,15XX,,1897,1409,
POL,Bialystok,BOCKI,5922,15XX,,1921,725,
POL,Bialystok,DRUSKIENIKI,5923,18MX,,1897,636,
POL,Bialystok,DRUSKIENIKI,5923,18MX,,1921,294,
POL,Bialystok,GONIONDZ,5924,17XX,,1800,498,
POL,Bialystok,GONIONDZ,5924,17XX,,1897,2056,
POL,Bialystok,GONIONDZ,5924,17XX,,1921,1135,
POL,Bialystok,GRODEK SOKOLSKI,5925,17LX,,1789,24,
POL,Bialystok,GRODEK SOKOLSKI,5925,17LX,,1898,2513,
POL,Bialystok,GRODEK SOKOLSKI,5925,17LX,,1921,1508,
POL,Bialystok,GRODNO,5926,12LX,14XX,1776,2418,
POL,Bialystok,GRODNO,5926,12LX,14XX,1816,8422,
POL,Bialystok,GRODNO,5926,12LX,14XX,1887,27343,
POL,Bialystok,GRODNO,5926,12LX,14XX,1921,18697,
POL,Bialystok,GRODNO,5926,12LX,14XX,1931,21159,
POL,Bialystok,INDURA,5927,17EX,1720,1847,1220,
POL,Bialystok,INDURA,5927,17EX,1720,1897,2194,
POL,Bialystok,INDURA,5927,17EX,1720,1921,1709,
POL,Bialystok,IZABELIN,5928,17MX,,1897,454,
POL,Bialystok,IZABELIN,5928,17MX,,1921,272,
POL,Bialystok,JASIONOWKA,5929,16LX,,1897,1154,
POL,Bialystok,JASIONOWKA,5929,16LX,,1931,1279,
POL,Bialystok,JEZIORY,5930,18MX,,1897,1392,
POL,Bialystok,JEZIORY,5930,18MX,,1921,867,
POL,Bialystok,KAMIONKA,5931,19LX,,1921,326,
POL,Bialystok,KOLNO,5932,17MX,182X,1827,784,
POL,Bialystok,KOLNO,5932,17MX,182X,1897,2763,
POL,Bialystok,KOLONIA IZAAKA,5933,1849,1849,1900,221,
POL,Bialystok,KOLONIA IZAAKA,5933,1849,1849,1939,140,
POL,Bialystok,KOLONIA IZAAKA,5933,1849,1849,1899,221,
POL,Bialystok,KOLONIA IZAAKA,5933,1849,1849,1921,140,
POL,Bialystok,KORYCIN,5934,16EX,18XX,1807,149,
POL,Bialystok,KORYCIN,5934,16EX,18XX,1897,411,
POL,Bialystok,KORYCIN,5934,16EX,18XX,1921,265,
POL,Bialystok,KUZNICA,5935,1623,1623,1897,780,
POL,Bialystok,KUZNICA,5935,1623,1623,1931,556,
POL,Bialystok,LUNNA,5936,18MX,18MX,1897,1364,
POL,Bialystok,LUNNA,5936,18MX,18MX,1921,1373,
POL,Bialystok,LYSKOW,5937,19XX,19XX,1897,658,
POL,Bialystok,LYSKOW,5937,19XX,19XX,1921,450,
POL,Bialystok,MIELNIK,5938,18XX,17XX,1878,460,
POL,Bialystok,MIELNIK,5938,18XX,17XX,1937,180,
POL,Bialystok,NAREV,5939,15XX,18XX,1897,601,
POL,Bialystok,NAREV,5939,15XX,18XX,1939,251,
POL,Bialystok,NIEMIROW,5940,,,1807,107,
POL,Bialystok,NIEMIROW,5940,,,1921,149,
POL,Bialystok,ODELSK,5941,17LX,,1897,234,
POL,Bialystok,ORLA,5942,16EX,,1897,2310,
POL,Bialystok,ORLA,5942,16EX,,1921,1167,
POL,Bialystok,PIASKI,5943,1847,,1847,622,
POL,Bialystok,PIASKI,5943,1847,,1897,1615,
POL,Bialystok,PIASKI,5943,1847,,1921,1162,
POL,Bialystok,PIENIONZKI,5944,,,1921,108,
POL,Bialystok,POROZOW,5945,16LX,,1900,931,
POL,Bialystok,POROZOW,5945,16LX,,1921,567,
POL,Bialystok,PORZECZE,5946,18XX,,1921,181,
POL,Bialystok,PORZECZE,5946,18XX,,1939,400,
POL,Bialystok,SIEMIATYCZE,5947,1582,16XX,1878,3600,
POL,Bialystok,SIEMIATYCZE,5947,1582,16XX,1921,3716,
POL,Bialystok,WOLKOWYSK,5948,16XX,,1847,1429,
POL,Bialystok,WOLKOWYSK,5948,16XX,,1897,5528,
POL,Bialystok,WOLKOWYSK,5948,16XX,,1930,7347,
POL,Bialystok,WOLPA,5949,16MX,,1897,1151,
POL,Bialystok,WONSEWO,5950,,,1765,95,
POL,Bialystok,WONSEWO,5950,,,1921,269,
POL,Bialystok,WONSOSZ,5951,19XX,,1857,453,
POL,Bialystok,ZELWA,5952,17XX,18XX,1766,522,
POL,Bialystok,ZELWA,5952,17XX,18XX,1897,1844,
POL,Bialystok,ZELWA,5952,17XX,18XX,1919,1319,
POL,Bialystok,FILIPOW,5953,18XX,,1857,856,
POL,Bialystok,FILIPOW,5953,18XX,,1921,280,
POL,Bialystok,ANDRZEJEWO,5954,18LX,,1921,277,
POL,Bialystok,AUGUSTOW,5955,1564,,1800,462,
POL,Bialystok,AUGUSTOW,5955,1564,,1857,3669,
POL,Bialystok,AUGUSTOW,5955,1564,,1931,2397,
POL,Bialystok,BAKALARZEWO,5956,18LX,,1921,141,
POL,Bialystok,BIALOWIEZA,5957,18EX,,1919,450,
POL,Bialystok,BIALYSTOK,5958,17EX,1745,1765,761,
POL,Bialystok,BIALYSTOK,5958,17EX,1745,1847,6714,
POL,Bialystok,BIALYSTOK,5958,17EX,1745,1897,47783,
POL,Bialystok,BIALYSTOK,5958,17EX,1745,1913,61500,
POL,Bialystok,BIALYSTOK,5958,17EX,1745,1939,43000,
POL,Bialystok,BIELSK PODLASKI,5959,19EX,19EX,1816,94,
POL,Bialystok,BIELSK PODLASKI,5959,19EX,19EX,1897,4079,
POL,Bialystok,BRANSK,5960,186X,,1897,2374,
POL,Bialystok,BRANSZCZYK,5961,,,1921,140,
POL,Bialystok,BROK,5962,16XX,,,,
POL,Bialystok,CHOROSZCZ,5963,15MX,,1578,120,
POL,Bialystok,CHOROSZCZ,5963,15MX,,1897,827,
POL,Bialystok,CHOROSZCZ,5963,15MX,,1921,450,
POL,Bialystok,CIECHANOWICE NOWE,5964,18MX,,1897,1499,
POL,Bialystok,CIECHANOWICE NOWE,5964,18MX,,1921,919,
POL,Bialystok,CIECHANOWIEC,5965,10XX,,1829,247,
POL,Bialystok,CIECHANOWIEC,5965,10XX,,1899,1498,
POL,Bialystok,CIECHANOWIEC,5965,10XX,,1941,4000,
POL,Bialystok,CZYZEWO,5966,17XX,,1897,1595,
POL,Bialystok,CZYZEWO,5966,17XX,,1921,1595,
POL,Bialystok,DLUGOSIODLO,5967,18EX,,1800,800,
POL,Bialystok,DOMBROWA,5968,17EX,,1897,1499,
POL,Bialystok,DOMBROWA,5968,17EX,,1939,2350,
POL,Bialystok,DROHICZYN,5969,15XX,15XX,1799,37,
POL,Bialystok,DROHICZYN,5969,15XX,15XX,1897,784,
POL,Bialystok,DROHICZYN,5969,15XX,15XX,1931,711,
POL,Bialystok,GACH,5970,19EX,,1921,226,
POL,Bialystok,GOWOROWO,5971,17XX,,1899,1844,
POL,Bialystok,GRAJEWO,5972,17LX,17LX,1857,1459,
POL,Bialystok,GRAJEWO,5972,17LX,17LX,1921,2834,
POL,Bialystok,HAJNOWKA,5973,19LX,,1921,41,
POL,Bialystok,HAJNOWKA,5973,19LX,,1939,600,
POL,Bialystok,JABLONKA KOSCIELNA,5974,18XX,,1921,157,
POL,Bialystok,JANOW SOKOLSKI,5975,17EX,,1897,1797,
POL,Bialystok,JANOW SOKOLSKI,5975,17EX,,1921,1027,
POL,Bialystok,JEDWABNE,5976,17LX,,1897,1941,
POL,Bialystok,JEDWABNE,5976,17LX,,1921,757,
POL,Bialystok,JELENIEWO,5977,,,1880,,659
POL,Bialystok,JELENIEWO,5977,,,1921,175,
POL,Bialystok,KADZIDLO,5978,18EX,,1921,133,
POL,Bialystok,KLESZCZELE,5979,16XX,1897,1807,75,
POL,Bialystok,KLESZCZELE,5979,16XX,1897,1897,710,
POL,Bialystok,KLESZCZELE,5979,16XX,1897,1939,750,
POL,Bialystok,KNYSZYN,5980,16XX,,1897,3542,
POL,Bialystok,KNYSZYN,5980,16XX,,1921,1235,
POL,Bialystok,KOSSEWO,5981,,,1921,143,
POL,Bialystok,KRYNKI,5982,17XX,,1878,2823,
POL,Bialystok,KRYNKI,5982,17XX,,1921,3495,
POL,Bialystok,KRYNKI,5982,17XX,,1939,4000,
POL,Bialystok,LAPY,5983,19XX,,1921,623,
TUN,Tunis dist.,L’ARIANA,5984,18XX,,1909,153,
TUN,Tunis dist.,L’ARIANA,5984,18XX,,1936,2619,
TUN,Tunis dist.,L’ARIANA,5984,18XX,,1946,3128,
TUN,Tunis dist.,LAPY,5985,18XX,18XX,1909,153,
TUN,Tunis dist.,LAPY,5985,18XX,18XX,1936,2619,
TUN,Tunis dist.,LAPY,5985,18XX,18XX,1946,3128,
POL,Bialystok,LOMZHA,5986,18EX,1494,1857,2608,
POL,Bialystok,LOMZHA,5986,18EX,1494,1897,8752,
POL,Bialystok,MICHALOWO-NIEZABUDKA,5987,19XX,,1897,1033,
POL,Bialystok,MICHALOWO-NIEZABUDKA,5987,19XX,,1921,887,
POL,Bialystok,MILEJCZYCE,5988,19EX,18EX,1897,814,
POL,Bialystok,MODZELE WYGODA,5989,,,1921,173,
POL,Bialystok,MOSTY,5990,1738,1738,1897,868,
POL,Bialystok,MOSTY,5990,1738,1738,1921,171,
POL,Bialystok,MSCIBOW,5991,16XX,16XX,1897,389,
POL,Bialystok,MSCIBOW,5991,16XX,16XX,1921,255,
POL,Bialystok,MYSZYNIEC,5992,18EX,18EX,1857,727,
POL,Bialystok,MYSZYNIEC,5992,18EX,18EX,1921,912,
POL,Bialystok,NAREWKA MALA,5993,17LX,17LX,1897,1004,
POL,Bialystok,NAREWKA MALA,5993,17LX,17LX,1921,758,
POL,Bialystok,NOWOGROD,5994,15XX,15XX,1908,1542,
POL,Bialystok,NOWOGROD,5994,15XX,15XX,1921,514,
POL,Bialystok,OSTROLENKA,5995,17LX,1826,1897,3600,
POL,Bialystok,OSTROLENKA,5995,17LX,1826,1931,4291,
POL,Bialystok,OSTROW-MAZOWIECKA,5996,17XX,,1857,2412,
POL,Bialystok,OSTROW-MAZOWIECKA,5996,17XX,,1897,6595,
POL,Bialystok,PIATNICA,5997,16MX,,1897,1239,
POL,Bialystok,PIATNICA,5997,16MX,,1921,520,
POL,Bialystok,PRZEROSL,5998,17XX,,1857,690,
POL,Bialystok,PRZEROSL,5998,17XX,,1921,185,
POL,Bialystok,PUNSK,5999,,,1921,228,
POL,Bialystok,RACZKI,6000,16LX,,1857,1758,
POL,Bialystok,RADZILOW,6001,16XX,,1827,225,
POL,Bialystok,RADZILOW,6001,16XX,,1857,639,
POL,Bialystok,RAJGROD,6002,1587,,1857,1659,
POL,Bialystok,ROS,6003,16EX,,1897,500,
POL,Bialystok,ROS,6003,16EX,,1921,389,
POL,Bialystok,RUTKI-KOSSAKI,6004,18XX,,1921,713,
POL,Bialystok,SEJNY,6005,16XX,,1857,2368,
POL,Bialystok,SEJNY,6005,16XX,,1897,1918,
POL,Bialystok,SEJNY,6005,16XX,,1921,661,
POL,Bialystok,SIDRA,6006,16LX,,1897,742,
POL,Bialystok,SIDRA,6006,16LX,,1921,455,
POL,Bialystok,SIDRA,6006,16LX,,1941,520,
POL,Bialystok,SKIDEL,6007,16LX,,1878,1062,
POL,Bialystok,SKIDEL,6007,16LX,,1897,2222,
POL,Bialystok,SKIDEL,6007,16LX,,1921,1936,
POL,Bialystok,SNIADOWO,6008,15MX,,1857,1081,
POL,Bialystok,SNIADOWO,6008,15MX,,1899,1300,
POL,Bialystok,SNIADOWO,6008,15MX,,1921,386,
POL,Bialystok,SOKOLKA,6009,16LX,1698,1765,522,
POL,Bialystok,SOKOLKA,6009,16LX,1698,1857,1457,
POL,Bialystok,SOKOLKA,6009,16LX,1698,1897,2848,
POL,Bialystok,SOKOLKA,6009,16LX,1698,1921,2821,
POL,Bialystok,SOKOLY,6010,17XX,,1857,1377,
POL,Bialystok,SOKOLY,6010,17XX,,1941,1500,
POL,Bialystok,STAWISKI,6011,16MX,16MX,1857,2234,
POL,Bialystok,STAWISKI,6011,16MX,16MX,1921,1920,
POL,Bialystok,SUCHOWOLA,6012,16XX,16XX,1897,1944,
POL,Bialystok,SUCHOWOLA,6012,16XX,16XX,1921,1262,
POL,Bialystok,SUCHOWOLA,6012,16XX,16XX,1937,1500,
POL,Bialystok,SUCHOWOLA,6012,16XX,16XX,1942,5100,
POL,Bialystok,SUPRASL,6013,16LX,,1878,538,
POL,Bialystok,SUPRASL,6013,16LX,,1921,390,
POL,Bialystok,SURAZH,6014,16XX,18XX,1897,368,
POL,Bialystok,SURAZH,6014,16XX,18XX,1921,120,
POL,Bialystok,SURAZH,6014,16XX,18XX,1941,40,
POL,Bialystok,SUWALKI,6015,18XX,18XX,1897,5747,
POL,Bialystok,SUWALKI,6015,18XX,18XX,1931,5811,
POL,Bialystok,SWISLOCZ,6016,1831,1713,1897,2086,
POL,Bialystok,SWISLOCZ,6016,1831,1713,1921,1959,
POL,Bialystok,SZCZUCZYN,6017,18XX,18XX,1857,2268,
POL,Bialystok,SZCZUCZYN,6017,18XX,18XX,1897,3336,
POL,Bialystok,SZCZUCZYN,6017,18XX,18XX,1921,2506,
POL,Bialystok,SZUMOWO NOWE,6018,19XX,19XX,1921,125,
POL,Bialystok,TRZCIANKA,6019,,,1921,129,
POL,Bialystok,TRZCIANNE,6020,18XX,18XX,1897,2226,
POL,Bialystok,TRZCIANNE,6020,18XX,18XX,1921,1401,
POL,Bialystok,TYKOCIN,6021,1522,1522,1857,3457,
POL,Bialystok,TYKOCIN,6021,1522,1522,1921,1461,
POL,Bialystok,WIZAJNY,6022,1646,,1921,332,
POL,Bialystok,WIZNA,6023,1765,,1890,567,
POL,Bialystok,ZABLUDOW,6024,16EX,,1897,2621,
POL,Bialystok,ZABLUDOW,6024,16EX,,1921,1816,
POL,Bialystok,ZABLUDOW,6024,16EX,,1931,152,
POL,Bialystok,ZAMBROW,6025,1863,1829,1897,2400,
POL,Bialystok,ZAMBROW,6025,1863,1829,1921,3216,
POL,Bialystok,ZAREMBY KOSCIELNE,6026,17LX,16MX,1921,1254,
POL,Bialystok,ZAWISTY DZIKIE,6027,,,1921,181,
POL,Bialystok,ZBOJNIA,6028,,,1921,109,
POL,Bialystok,NOWY DWOR,6029,1878,15EX,1878,897,
POL,Bialystok,NOWY DWOR,6029,1878,15EX,1897,490,
POL,Bialystok,NOWY DWOR,6029,1878,15EX,1886,100,
POL,Bialystok,NOWY DWOR,6029,1878,15EX,1921,146,
RUM,Bessarabia,TARUTINO,6030,1917,1917,1930,1546,
RUM,Bessarabia,VADU RASCU,6031,1812,,1930,1958,
RUM,Bessarabia,ISMAIL,6032,17LX,,1930,1326,
RUM,Bessarabia,ALEXANDRENI,6033,18MX,,1897,1190,
RUM,Bessarabia,ALEXANDRENI,6033,18MX,,1930,1018,
RUM,Bessarabia,ARCIZ,6034,18MX,,1930,842,
RUM,Bessarabia,BALTI,6035,17LX,,1897,10348,
RUM,Bessarabia,BALTI,6035,17LX,,1930,14229,
RUM,Bessarabia,BALTI,6035,17LX,,1996,3000,
RUM,Bessarabia,BOLGRAD,6036,,,1897,1196,
RUM,Bessarabia,BOLGRAD,6036,,,1910,1419,
RUM,Bessarabia,BRICENA,6037,1760,1934,1930,5354,
RUM,Bessarabia,BRICEVA,6038,1836,,1930,2431,
RUM,Bessarabia,CALARASI TARG,6039,18EX,,1897,4593,
RUM,Bessarabia,CALARASI TARG,6039,18EX,,1930,3631,
RUM,Bessarabia,CALARASI TARG,6039,18EX,,1947,5500,
RUM,Bessarabia,CAPRESTI,6040,1853,1853,1930,1815,
RUM,Bessarabia,CAUSANII NOUI,6041,1760,,1930,1870,
RUM,Bessarabia,CEPELEUTI,6042,,,1930,200,
RUM,Bessarabia,CETATEA ALBA,6043,14XX,,1897,5624,
RUM,Bessarabia,CETATEA ALBA,6043,14XX,,1940,8000,
RUM,Bessarabia,CETATEA ALBA,6043,14XX,,1947,250,
RUM,Bessarabia,CHISINAU,6044,1773,,1897,50237,
RUM,Bessarabia,CHISINAU,6044,1773,,1930,41405,
RUM,Bessarabia,CHISINAU,6044,1773,,1941,60000,
RUM,Bessarabia,CHISINAU,6044,1773,,1947,5500,
RUM,Bessarabia,CHISINAU,6044,1773,,1959,43000,
RUM,Bessarabia,CHISINAU,6044,1773,,1996,25000,
RUM,Bessarabia,CHISINAU,6044,1773,,1773,144,
RUM,Bessarabia,CIMISLIA,6045,20EX,,1930,925,
RUM,Bessarabia,DUMBRAVENI,6046,1836,,1930,1198,
RUM,Bessarabia,EDINETI,6047,1820,,1897,7379,
RUM,Bessarabia,EDINETI,6047,1820,,1930,5341,
RUM,Bessarabia,FALESTI,6048,18LX,,1930,3258,
RUM,Bessarabia,HOTIN,6049,18XX,1929,1930,5781,
RUM,Bessarabia,LEOVA,6050,,,1930,2326,
RUM,Bessarabia,LIPCANI,6051,16MX,,1930,4693,
RUM,Bessarabia,LUBLIN,6052,1842,,1930,274,
RUM,Bessarabia,MARCULESTI-COLONIE,6053,1837,,1898,1534,
RUM,Bessarabia,MARCULESTI-COLONIE,6053,1837,,1930,2319,
RUM,Bessarabia,NOUA-SULITA,6054,17EX,,1930,4152,
RUM,Bessarabia,NOUA-SULITA,6054,17EX,,1897,730,
RUM,Bessarabia,ORHEI,6055,1812,,1902,6000,
RUM,Bessarabia,ORHEI,6055,1812,,1930,6302,
RUM,Bessarabia,PARLITA,6056,LXIX,,1930,1064,
RUM,Bessarabia,RENI,6057,,,1847,22,
RUM,Bessarabia,RENI,6057,,,1897,730,
RUM,Bessarabia,RENI,6057,,,1930,1201,
RUM,Bessarabia,SECURENI,6058,19EX,,1930,4200,
RUM,Bessarabia,SOROCA,6059,17XX,,1864,4135,
RUM,Bessarabia,SOROCA,6059,17XX,,1880,9200,
RUM,Bessarabia,SOROCA,6059,17XX,,1930,5452,
RUM,Bessarabia,TIGHINA,6060,17LX,,1897,10644,
RUM,Bessarabia,VERTUJENI,6061,1838,1838,1930,1843,
RUM,Bessarabia,ZGURITA,6062,1853,1853,1930,2541,
RUM,Bessarabia,VALEA LUI VLAD,6063,1836,1836,1930,1355,
