line_id,jg_id,ejl_line,name,enc_name,jg_name,name1900,name1930,name1945
1570,-1052247,4663,Rovno,ROWNE,Rivne,Rovno,Równe,Rovno
1571,-2618567,4664,Rozalin,ROZALIMAS,Rozalimas,Rozalin,Rozalimas,Rozalimas
1572,-525970,4665,Różan,ROZAN,Rozan,Różan,Różan,Różan
1573,-1052499,4667,Rozdół,ROZDOL,Rozdil,Rozdół,Rozdół,Rozdol
1574,-1948969,4668,Rozhany,ROZHANA,Ruzhany,Ruzhany,Różana,Ruzhany
1575,-1948802,4669,Rozhanka,ROZHANKA,Rozhanka,Rozhanka,Różanka,Rozhanka
1576,-1052521,4675,Rożnów,ROZNOW,Rozhniv,Rożnów,Rożnów,Rozhnov
1577,-526084,4677,Rozprza,ROZPRZA,Rozprza,Rozprza,Rozprza,Rozprza
1578,-526110,4678,Rozwadów,ROZWADOW,Rozwadow,Rozwadów,Rozwadów,Rozwadów
1579,-1052515,4679,Bolshaia Volnianka,ROZYSZCZE,Rozhyshche,Rozhishche,Rożyszcze,Rozhishche
1580,-1948821,4682,Rubel,RUBIEL,Rubel,Rubel,Rubiel,Rubel'
1581,-1948829,4683,Rubiazhevichi,RUBIEZHOWICZE,Rubiazhevichy,Rubezhevichi,Rubieżewicze,Rubezhevichi
1582,-2618590,4684,Rudomino,RUDAMINA,Rudamina,Rudomino,Rudomino,Rudamina
1583,,4685,Ruda Pabianicka,RUDA PABIANICKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2711,,4686,Ruda Slaska,RUDA SLASKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1584,-1948855,4687,Rudensk,RUDENSK,Rudensk,Rudensk,Rudensk,Rudensk
1585,,4688,Rudka,RUDKA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1586,-526330,4690,Rudnik,RUDNIK,Rudnik Nad Sanem,Rudnik,Rudnik nad Sanem,Rudnik
1587,,4690,Rudnik,RUDNIK,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1588,-2993839,4691,Rudnia,RUDNIYA,Rudnya,Rudnya,Rudnya,Rudnya
1589,,4694,Ruegenwalde,RUEGENWALDE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2684,,4694,Ruegenwalde,RUEGENWALDE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1590,-3212384,4699,Ruen,RUJIENA,Rujiena,Ruen,Rūjiena,Rūjiena
1591,,4702,Rummelsburg,RUMMELSBURG,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2679,,4702,Rummelsburg,RUMMELSBURG,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1592,-2618654,4703,Rumshishki,RUMSISKES,Rumsiskes,Rumshishki,Rumšiškės,Rumšiškės
1593,-526581,4710,Rutki,RUTKI-KOSSAKI,Rutki,Rutki,Rutki,Rutki
1594,-1052760,4712,Ruzhin,RUZHIN,Ruzhin,Ruzhin,Ruzhin,Ruzhin
2719,-526661,4715,Rybnik,RYBNIK (II),Rybnik,Rybnik,Rybnik,Rybnik
1595,-2277211,4716,Rybnitsy,RYBNITSA,Ribnita,Rybnitsy,Rybnitsa,Rybnitsa
1596,-526685,4717,Rybotycze,RYBOTYCZE,Rybotycze,Rybotycze,Rybotycze,Rybotycze
1597,-526716,4719,Rychwał,RYCHWAL,Rychwal,Rychwał,Rychwał,Rychwał
1598,-526736,4720,Ritschenwalde,RYCZYWOL,Ryczywol,Ritschenwalde,Ryczywół,Ryczywół
1599,-526761,4721,Ryglice,RYGLICE,Ryglice,Ryglice,Ryglice,Ryglice
1600,-526769,4723,Ryki,RYKI,Ryki,Ryki,Ryki,Ryki
1601,-526779,4725,Rymanów,RYMANOW,Rymanow,Rymanów,Rymanów,Rymanów
1602,-2618496,4726,Rimshan,RYMSZANY,Rimse,Rimshan,Rymszany,Rimšė
1603,-526806,4728,Rypin,RYPIN,Rypin,Rypin,Rypin,Rypin
1604,-1052833,4729,Ryzhanovka,RYZHNOVKA,Ryzhanivka,Ryzhanovka,Ryzhanovka,Ryzhanovka
1605,,4730,Rzeczyca,RZECZYCA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1606,-526960,4731,Rzepiennik Strzyżewski,RZEPIENNIK-STRZYZEWSKI,Rzepiennik Strzyzewski,Rzepiennik Strzyżewski,Rzepiennik Strzyżewski,Rzepiennik Strzyżewski
1607,-527004,4732,Rzeszów,RZESZOW,Rzeszow,Rzeszów,Rzeszów,Rzeszów
1608,-1052850,4734,Rzhishchev,RZHISHCHEV,Rzhyshchiv,Rzhishchëv,Rzhishchëv,Rzhishchëv
1609,,4735,Saalfeld (I),SAALFELD (I),Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1610,-3212456,4741,Tsabeln,SABILE,Sabile,Zabeln,Sabile,Sabile
1611,-3212185,4742,Rezhitsa,SABINKA,Rezekne,Rezhitsa,Rēzekne,Rēzekne
2633,-1052863,4746,Sadhora,SADAGURA,Sadhora,Sadagora,Sadagura,Sadgora
1612,-1055551,4747,Sądowa Wisznia,SADOWA WISZNIA,Sudova Vyshnya,Sądowa Wisznia,Sądowa Wisznia,Sudovaya Vishnya
1613,,4748,Sadowne,SADOWNE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2687,,4751,Sagan,SAGAN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1614,-2618721,4761,Shaki,SAKI,Sakiai,Szaki,Šakiai,Šakiai
1615,-1052933,4763,Saksagan,SAKSAGAN,Saksahan,Saksagan,Saksagan,Saksagan
1616,-2618738,4765,Soloki,SALAKAS,Salakas,Soloki,Salakas,Salakas
1617,-2618744,4767,Salanty,SALANTAI,Salantai,Salanty,Salantai,Salantai
1618,-3212504,4769,Frauenburg,SALDUS,Saldus,Frauenburg,Saldus,Saldus
1619,-1052957,4773,Salnitsa,SALNITSA,Sal'nitsa,Sal’nitsa,Sal’nitsa,Sal’nitsa
1620,-2618761,4774,Salaty,SALOCIAI,Salociai,Salaty,Saločiai,Saločiai
1621,-1052978,4783,Sambor,SAMBOR,Sambir,Sambor,Sambor,Sambor
1622,-1052985,4785,Samgorodok,SAMHORODOK,Samhorodok,Samgorodok,Samgorodok,Samgorodok
1623,-1949049,4786,Samokhvalovichi,SAMOKHVALOVICHI,Samokhvalovichi,Samokhvalovichi,Samokhvalovichi,Samokhvalovichi
1624,-1949050,4788,Samoteevichi,SAMOTEVICHI,Samotevichi,Samotevichi,Samotevichi,Samotevichi
1625,-527250,4791,Sandomierz,SANDOMIERZ,Sandomierz,Sandomierz,Sandomierz,Sandomierz
1626,-527265,4803,Sanniki,SANNIKI,Sanniki,Sanniki,Sanniki,Sanniki
2659,-1053407,4813,Serhiyi,SARGHIENI,Serhiyi,Sergie,Sârghieni,Sergii
1627,-527314,4818,Sarnaki,SARNAKI,Sarnaki,Sarnaki,Sarnaki,Sarnaki
1628,-1053050,4819,Sarny,SARNY (I),Sarny,Sarny,Sarny,Sarny
1629,-1053064,4832,Sassów,SASOW,Sasiv,Sassów,Sasów,Sasov
1630,-2618994,4834,Shesholi,SASUOLIAI,Sesuoliai,Shesholi,Šešuoliai,Šešuoliai
1631,-1053071,4835,Satanov,SATANOV,Sataniv,Satanov,Satanov,Satanov
1632,-2618871,4838,Shavkiany,SAUKENAI,Saukenai,Shavkyany,Šaukėnai,Šaukėnai
1633,-1053097,4842,Savran,SAVRAN,Savran,Savran,Savran,Savran
1634,-527389,4843,Sawin,SAWIN,Sawin,Sawin,Sawin,Sawin
1635,,4854,Schippenbeil,SCHIPPENBEIL,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1636,-531405,4855,Schivelbein,SCHIVELBEIN,Swidwin,Schivelbein,Schivelbein,Świdwin
2683,,4857,Schlawe,SCHLAWE,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1637,-498453,4861,Schloppe,SCHLOPPE,Czlopa,Schloppe,Schloppe,Człopa
1638,-1054168,4870,Schodnica,SCHODNICA,Skhidnitsya,Schodnica,Schodnica,Skhodnitsa
2690,,4891,Schweidnitz,SCHWEIDNITZ,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1639,-528506,4897,Schwerin,SCHWERIN AN DER WARTHE,Skwierzyna,Schwerin,Schwerin,Skwierzyna
1640,-2277305,4901,Skuliany,SCULENI,Sculeni,Skulyany,Sculeni,Skulyany
1641,-2997511,4902,Sebezh,SEBEZH,Sebezh,Sebezh,Sebezh,Sebezh
1642,-527438,4904,Secemin,SECEMIN,Secemin,Secemin,Secemin,Secemin
1643,-1054565,4906,Sekuriany,SECURENI,Sokyryany,Sekuryany,Secureni,Sokiryany
2344,-2277248,4906,Secareni,SECURENI,Secareni,Sekareny,Secăreni,Sekareny
1644,-2618898,4907,Siady,SEDA,Seda,Siady,Seda,Seda
1645,-2618904,4910,Shadov,SEDUVA,Seduva,Shadova,Šeduva,Šeduva
1646,-527471,4911,Sędziszów,SEDZISZOW,Sedziszow Malopolski,Sędziszów,Sędziszów,Sędziszów Małopolski
1647,-2618917,4916,Seree,SEIRIJAI,Seirijai,Sereje,Seirijai,Seirijai
1648,-527476,4917,Seiny,SEJNY,Sejny,Seiny,Sejny,Sejny
2630,-1053194,4919,Selyatin,SELETIN,Selyatin,Seletin,Seletin,Selyatin
1649,-1949128,4920,Selets II,SELETS,Selets,Selets,Selets,Selets
1650,-1949141,4922,Seliba,SELIBA-YAKSHITSKAYA,Sialiba,Seliba,Seliba,Seliba
1651,-1053252,4930,Semenovka,SEMIONOVKA (I),Semenivka,Semënovka,Semionovka,Semënovka
1652,-1053239,4931,Semenovka,SEMIONOVKA (II),Semenivka,Semënovka,Semionovka,Semënovka
1653,-527514,4932,Zempelburg,SEMPOLNO,Sepolno Krajenskie,Zempelburg,Sępólno,Sępólno Krajeńskie
1654,-527467,4934,Sędziszów,SENDZISZOW,Sedziszow,Sędziszów,Sędziszów,Sędziszów
1655,-1949211,4938,Sienno,SENNO,Syanno,Senno,Senno,Senno
1656,,4939,Sensburg,SENSBURG,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1657,-2618970,4947,Sredniki,SEREDZIUS,Seredzius,Sredniki,Seredžius,Seredžius
1658,-1053411,4951,Serniki,SERNIKI,Serniki Pervyye,Serniki,Serniki,Serniki Pervyye
1659,-527533,4952,Serock,SEROCK,Serock,Serock,Serock,Serock
1660,-527541,4953,Serokomla,SEROKOMLA,Serokomla,Serokomla,Serokomla,Serokomla
1661,-2618999,4954,Shaty,SETA,Seta,Shaty,Šėta,Šėta
1662,-1053419,4955,Sevastopol,SEVASTOPOL,Sevastopol,Sevastopol',Sevastopol',Sevastopol'
1663,-1949272,4965,Shamovo,SHAMOVO,Shamovo,Shamovo,Shamovo,Shamovo
1664,-1053493,4966,Shargorod,SHARGOROD,Sharhorod,Shargorod,Shargorod,Shargorod
1665,-1053502,4967,Sharavka,SHAROVKA,Sharovka,Sharovka,Sharovka,Sharovka
1666,-1053507,4968,Shatova,SHATAVA,Shatava,Shatova,Shatava,Shatava
1667,-1949311,4971,Shatsk,SHATSK,Shatsk,Shatsk,Shatsk,Shatsk
1668,-1949317,4972,Shchedrin,SHCHEDRIN,Shchadryn,Shchedrin,Shchedrin,Shchadryn
1669,-1053572,4973,Korzhovka,SHCHORS,Shchors,Snovsk,Snovsk,Shchors
1670,-1053619,4975,Shenderovka,SHENDEROVKA,Shenderivka,Shenderovka,Shenderovka,Shenderovka
1671,-1053629,4976,Shchepetovka,SHEPETOVKA,Shepetivka,Shchepetovka,Shepetovka,Shepetovka
1672,-1038013,4977,Dolinskaia,SHEVCHENKOVO,Dolyns'ka,Shevchenkovo,Shevchenkovo,Dolinskaya
1673,-1053829,4978,Stepanovka,SHIRIAEVO,Shyryayeve,Stepanovka,Shiriaevo,Shiryayevo
1674,-1949435,4980,Shklov,SHKLOV,Shklow,Shklov,Shklov,Shklov
1675,-1053904,4983,Shostka,SHOSTKA,Shostka,Shostka,Shostka,Shostka
1676,-1053923,4984,Shpikov,SHPIKOV,Shpykiv,Shpikov,Shpikov,Shpikov
1677,-1053926,4985,Shpola,SHPOLA,Shpola,Shpola,Shpola,Shpola
1678,-3003763,4989,Shumiachi,SHUMIACHI,Shumyachi,Shumiachi,Shumiachi,Shumiachi
1679,-1055845,4992,Sianki,SIANKI,Sianky,Sianki,Sianki,Syanki
1680,-2619010,4993,Shodyne,SIAUDINE,Siaudine,Szaudynie,Šiaudinė,Šiaudinė
1681,-2619022,4994,Shavliany,SIAULENAI,Siaulenai,Shavliany,Šiaulėnai,Šiaulėnai
1682,-2619027,4995,Shavli,SIAULIAI,Siauliai,Shavli,Šiauliai,Šiauliai
1683,-527612,5001,Sidra,SIDRA,Sidra,Sidra,Sidra,Sidra
1684,-527625,5002,Sieciechów,SIECIECHOW,Sieciechow,Sieciechów,Sieciechów,Sieciechów
1685,-527648,5003,Siedlce,SIEDLCE,Siedlce,Siedlce,Siedlce,Siedlce
1686,-1950455,5007,Selets,SIELEC (I),Syalyets,Selets,Sielec,Syalyets
1687,-1053151,5008,Sielec,SIELEC (II),Silets,Sielec,Sielec,Selets
1688,-527779,5009,Sielec,SIELEC (III),Sielec,Sielec,Sielec,Sielec
2725,-527800,5010,Siemianowice Slaskie,SIEMIANOWICE SLASKIE,Siemianowice Slaskie,Siemianowitz / Laurahütte,Siemianowice / Huta Laury,Siemianowice Śląskie
1689,-527848,5013,Sieniawa,SIENIAWA,Sieniawa,Sieniawa,Sieniawa,Sieniawa
1690,-527881,5015,Siennica,SIENNICA,Siennica,Siennica,Siennica,Siennica
1691,-527888,5016,Sienno,SIENNO,Sienno,Sienno,Sienno,Sienno
1692,-527905,5017,Sieradz,SIERADZ,Sieradz,Sieradz,Sieradz,Sieradz
1693,-527961,5018,Sierpc,SIERPC,Sierpc,Sierpc,Sierpc,Sierpc
1694,-2619057,5019,Sesikai,SIESIKIAI,Siesikai,Sesikay,Siesikai,Siesikai
1695,-527994,5022,Siewierz,SIEWIERZ,Siewierz,Siewierz,Siewierz,Siewierz
1696,-2619074,5027,Shileli,SILALE,Silale,Shileli,Šilalė,Šilalė
1697,-2619114,5031,Shidlovo,SILUVA,Siluva,Shidlovo,Šiluva,Šiluva
1698,-1054041,5033,Simferopol,SIMFEROPOL,Simferopol,Simferopol,Simferopol,Simferopol'
1699,-2619128,5037,Simno,SIMNAS,Simnas,Simno,Simnas,Simnas
1700,-2619135,5039,Shimantsa,SIMONYS,Simonys,Shimantza,Šimonys,Šimonys
1701,-1054050,5040,Sinelnikov,SINELNIKOVO,Synel'nykove,Sinel'nikovo,Sinel'nikovo,Sinel'nikovo
1702,-1949539,5043,Siniavka,SINIAWKA,Sinyavka,Sinyavka,Siniawka,Sinyavka
2636,-1170659,5047,Siret,SIRET,Siret,Sereth,Siret,Siret
1703,-1949545,5049,Sirotino,SIROTINO,Sirotsina,Sirotino,Sirotino,Sirotino
1704,-2619161,5050,Shirvinty,SIRVINTOS,Sirvintos,Shirvinty,Širvintos,Širvintos
1705,-1054146,5060,Skała,SKALA (I),Skala Podilska,Skała,Skała,Skala-Podol'skaya
1706,-528115,5063,Skalbmierz,SKALBMIERZ,Skalbmierz,Skalbmierz,Skalbmierz,Skalbmierz
1707,-2619198,5065,Skopishki,SKAPISKIS,Skapiskis,Skopishki,Skapiškis,Skapiškis
1708,-528193,5067,Kamienna,SKARZYSKO-KAMIENNA,Skarzysko Kamienna,Kamienna,Skarżysko-Kamienna,Skarżysko-Kamienna
1709,-2619206,5068,Skavdvili,SKAUDVILE,Skaudvile,Skadvile,Skaudvilė,Skaudvilė
1710,-3212826,5069,Polishcheno,SKAUNE,Skaune,Polishcheno,Šķaune,Šķaune
1711,-528207,5070,Skawina,SKAWINA,Skawina,Skawina,Skawina,Skawina
1712,-528215,5071,Skępe,SKEPE,Skepe,Skępe,Skępe,Skępe
1713,-2329927,5072,Skidel,SKIDEL,Skidel,Skidel,Skidel,Skidel
1714,-2619219,5073,Skiemonys,SKIEMONYS,Skiemonys,Skemyany,Skiemonys,Skiemonys
1715,-528230,5074,Skierbieszów,SKIERBIESZOW,Skierbieszow,Skierbieszów,Skierbieszów,Skierbieszów
1716,-528235,5075,Skierniewice,SKIERNIEWICE,Skierniewice,Skierniewice,Skierniewice,Skierniewice
2716,-528259,5078,Skoczow,SKOCZOW,Skoczow,Skotschau,Skoczów,Skoczów
1717,-528268,5079,Schokken,SKOKI,Skoki,Schokken,Skoki,Skoki
1718,-528282,5081,Skołoszów,SKOLOSZOW,Skoloszow,Skołoszów,Skołoszów,Skołoszów
1719,-1949594,5084,Skorodnoe,SKORODNOYE,Skorodnoye,Skorodnoye,Skorodnoye,Skorodnoye
1720,-3212877,5085,Skrudelina,SKRUDALIENE,Skrudaliena,Skrudelina,Skrudaļiena,Skrudaļiena
1721,-1949607,5087,Skrygalov,SKRYGALOVO,Skrygalovo,Skrygalovo,Skrygalovo,Skrygalovo
1722,-528458,5089,Skrzynno,SKRZYNNO,Skrzynno,Skrzynno,Skrzynno,Skrzynno
1723,-528485,5090,Skulsk,SKULSK,Skulsk,Skulsk,Skulsk,Skulsk
1724,-2619282,5091,Shkudy,SKUODAS,Skuodas,Shkudy,Skuodas,Skuodas
1725,-1054232,5092,Skvira,SKVIRA,Skvira,Skvira,Skvira,Skvira
1726,-1054252,5096,Slavgorod na zemle Ts. S. Mirg,SLAVGOROD,Slavhorod,Slavgorod,Slavgorod,Slavgorod
1727,-1054378,5097,Slavianoserbsk,SLAVIANOSERBSK,Slov'yanoserbs'k,Slavyanoserbsk,Slavyanoserbsk,Slavyanoserbsk
1728,-1054266,5102,Sluvuta,SLAVUTA,Slavuta,Slavuta,Slavuta,Slavuta
1729,-1054379,5103,Slaviansk,SLAVYANSK,Slovyansk,Slavyansk,Slavyansk,Slavyansk
1730,-528544,5104,Sławatycze,SLAWATYCZE,Slawatycze,Sławatycze,Sławatycze,Sławatycze
1731,-528579,5105,Sławków,SLAWKOW,Slawkow,Sławków,Sławków,Sławków
1732,-528636,5106,Ślesin,SLESIN,Slesin,Ślesin,Ślesin,Ślesin
1733,-1949711,5109,Slobodka,SLOBODKA (I),Slobodka,Slobodka,Słobódka,Slobodka
1734,-3212960,5112,Shlok,SLOKA,Sloka,Shlok,Sloka,Sloka
1735,-528706,5113,Słomniki,SLOMNIKI,Slomniki,Słomniki,Słomniki,Słomniki
1736,-1949716,5114,Slonim,SLONIM,Slonim,Slonim,Słonim,Slonim
1737,-1054375,5115,Slovechno,SLOVECHNO,Slovechno,Slovechno,Slovechno,Slovechno
1738,-1949726,5116,Sloveni,SLOVENI,Sloveni,Sloveni,Sloveni,Sloveni
1739,-528806,5118,Słupca,SLUPCA,Slupca,Słupca,Słupca,Słupca
1740,-518599,5119,Słupia Nowa,SLUPIA NOWA,Nowa Slupia,Słupia Nowa,Słupia Nowa,Nowa Słupia
1741,-1949730,5120,Slutsk,SLUTSK,Slutsk,Slutsk,Slutsk,Slutsk
1742,-528870,5122,Służewo,SLUZEWO,Sluzewo,Służewo,Służewo,Służewo
1743,-1054390,5125,Smiela,SMIELA,Smila,Smiela,Smiela,Smela
1744,-1949739,5127,Smilovichi,SMILOVICHI,Smilavichy,Smilovichi,Smilovichi,Smilovichi
1745,-3212995,5128,Smilten,SMILTENE,Smiltene,Smilten,Smiltene,Smiltene
1746,-3006140,5129,Smolensk,SMOLENSK,Smolensk,Smolensk,Smolensk,Smolensk
1747,-1949757,5131,Smoliany,SMOLIANY,Smalyany,Smolyany,Smolyany,Smolyany
1748,-1054449,5134,Smorze,SMORZE MIASTECZKO,Smozhe,Smorze,Smorze Miasteczko,Smozhe
1749,-1054445,5135,Smotrich,SMOTRYCH,Smotrych,Smotrich,Smotrych,Smotrich
1750,-529099,5140,Sniadovo,SNIADOWO,Sniadowo,Śniadowo,Śniadowo,Śniadowo
1751,-1054484,5141,Śniatyn,SNIATYN,Snyatyn,Śniatyn,Śniatyn,Śniatyn
1752,-1054475,5143,Snitovka,SNITKOVKA,Snitivka,Snitovka,Snitovka,Snitovka
1753,-1949772,5144,Snov,SNOW,Snov,Snov,Snów,Snov
1754,-1054474,5146,Snitkov,SNYTHKOV,Snitkov,Snitkov,Snitkov,Snitkov
1755,-529184,5151,Sobków,SOBKOW,Sobkow,Sobków,Sobków,Sobków
1756,-1054495,5152,Sobolevka,SOBOLEVKA,Sobolevka,Sobolevka,Sobolevka,Sobolevka
1757,-529193,5153,Sobolew,SOBOLEW-PLACE,Sobolew,Sobolew,Sobolew,Sobolew
1758,-529207,5154,Sobota,SOBOTA,Sobota,Sobota,Sobota,Sobota
1759,-529226,5157,Sochaczew,SOCHACZEW,Sochaczew,Sochaczew,Sochaczew,Sochaczew
1760,-1054524,5163,Sofievka,SOFIEVKA,Sofiyivka,Sofiyevka,Sofiyevka,Sofiyevka
1761,-1054572,5166,Sokolets,SOKOLETS,Sokilets,Sokolets,Sokolets,Sokolets
1762,-529275,5168,Sokolka,SOKOLKA,Sokolka,Sokółka,Sokółka,Sokółka
1763,-1054584,5169,Sokolov,SOKOLOV (I),Sokolov,Sokolov,Sokolov,Sokolov
1764,-529319,5171,Sokołów,SOKOLOW (I),Sokolow Malopolski,Sokołów,Sokołów,Sokołów Małopolski
1765,-529334,5173,Sokołów,SOKOLOW (III),Sokolow Podlaski,Sokołów,Sokołów,Sokołów
1766,-529340,5175,Sokoly,SOKOLY,Sokoly,Sokoły,Sokoły,Sokoły
1767,-1054569,5176,Sokul,SOKUL,Sokol,Sokul',Sokul,Sokol
1768,-529368,5178,Solec,SOLEC NAD WISLA,Solec,Solec,Solec,Solec
1769,-2618748,5179,Bolshie Solochniki,SOLECZNIKI WIELKIE,Salcininkai,Solechniki Bol'shie,Soleczniki Wielkie,Šalčininkai
1770,-1054637,5185,Solobkovtsy,SOLOBKOVTSY,Solobkovtsy,Solobkovtsy,Solobkovtsy,Solobkovtsy
1771,-1054671,5186,Sołotwina,SOLOTWINA,Solotvyn,Sołotwina,Sołotwina,Solotvin
1772,-1949831,5190,Soly,SOLY,Soly,Soly,Soły,Soly
1773,-529418,5198,Sompolno,SOMPOLNO,Sompolno,Sompolno,Sompolno,Sompolno
1774,-1949838,5203,Sopotskin,SOPOCKINIE,Sapotskin,Sopoćkinie,Sopoćkinie,Sopotskin
1775,-2277338,5206,Soroki,SOROCA,Soroca,Soroki,Soroca,Soroki
1776,,5208,Sosnica,SOSNICA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1777,-1054749,5209,Sosnitsa,SOSNITSA,Sosnytsia,Sosnitsa,Sosnitsa,Sosnitsa
1778,-529474,5210,Sosnowica,SOSNOWICA,Sosnowica,Sosnowica,Sosnowica,Sosnowica
1779,-529478,5211,Sosnowiec,SOSNOWIEC,Sosnowiec,Sosnowiec,Sosnowiec,Sosnowiec
1780,,5217,Sowliny,SOWLINY,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1781,,5220,Spas,SPAS,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1782,-1054824,5231,Spichintsy,SPITHENCY,Spichintsy,Spichintsy,Spichintsy,Spichintsy
2688,,5235,Sprottau,SPROTTAU,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1783,-529622,5236,Schrimm,SREM,Srem,Schrimm,Śrem,Śrem
1784,,5238,Srocko,SROCKO,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1785,-529634,5239,Schroda,SRODA,Sroda Wielkopolska,Schroda,Środa,Środa
1786,-1949909,5240,Stakhovo,STACHOW,Stachava,Stakhovo,Stachów,Stakhovo
1787,-2619467,5246,Stoklishki,STAKLISKES,Stakliskes,Stoklishki,Stakliškės,Stakliškės
1788,-3034353,5248,Tsaritsin,STALINGRAD,Volgograd,Tsaritsyn,Stalingrad,Stalingrad
1789,-1038078,5249,Iuzovka,STALINO,Donetsk,Yuzovka,Stalino,Stalino
1790,-2964260,5250,Stallupönen,STALLUPOENEN,Nesterov,Stallupönen,Stallupönen,Nesterov
2623,,5251,Stanestil De Jos,STANESTIL DE JOS,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
1791,-1054907,5254,Stanislavchik,STANISLAVCHIK,Stanislavchyk,Stanislavchik,Stanislavchik,Stanislavchik
1792,-1054909,5255,Stanisławczyk,STANISLAWCZYK,Stanislavchyk,Stanisławczyk,Stanisławczyk,Stanislavchik
1793,-1040327,5256,Stanislau,STANISLAWOW (I),Ivano Frankivsk,Stanislau,Stanisławów,Ivano-Frankovsk
1794,-529736,5257,Stanislawow,STANISLAWOW (II),Stanislawow,Stanisławów,Stanisławów,Stanisławów
1795,-1054983,5265,Staraia Siniava,STARAYA SINYAVA,Stara Sinyava,Sinyava Staraya,Staraya Sinyava,Staraya Sinyava
1796,-1054989,5266,Staraia Ushitsa,STARAYA USHITSA,Stara Ushytsya,Staraya Ushitsa,Staraya Ushitsa,Staraya Ushitsa
1797,-3009831,5267,Staraia Russa,STARAYIA RUSSA,Staraya Russa,Staraya Russa,Staraya Russa,Staraya Russa
2670,-529996,5268,Stargard Szczecinski,STARGARD,Stargard Szczecinski,Stargard,Stargard,Stargard Szczeciński
1798,-1055017,5269,Starobielsk,STAROBELSK,Starobil's'k,Starobel'sk,Starobel'sk,Starobel'sk
1799,-1950011,5270,Starabin,STAROBIN,Starobin,Starobin,Starobin,Starobin
1800,-3010130,5271,Starodub,STARODUB,Starodub,Starodub,Starodub,Starodub
2769,-530010,5272,Starogard Gdanski,STAROGARD,Starogard Gdanski,Preußisch Stargard,Starogard,Starogard Gdański
1801,-1055031,5273,Starokonstantinov,STARO-KONSTANTINOV,Starokostyantyniv,Starokonstantinov,Starokonstantinov,Starokonstantinov
1802,-1950033,5275,Starosele,STAROSELYE,Starasel'lye,Starosel'ye,Starosel'ye,Starosel'ye
1803,-1055156,5276,Staro Zakrevskii Maidan,STARO-ZAKREVSKI MAYDAN,Staryi Zakrevskiy Maydan,Staro-Zakrevski Maydan,Stari Maydan,Stari Maydan
1804,-1055083,5277,Starunia,STARUNIA,Starunya,Starunia,Starunia,Starunya
1805,-1950077,5278,Staryia Dorogi,STARYE DOROGI,Staryya Darohi,Staryye Dorogi,Staryye Dorogi,Staryye Dorogi
1806,-1055135,5279,Staryi Krym,STARYI KRYM,Staryi Krym,Staryy Krym,Staryy Krym,Staryy Krym
1807,-1055147,5281,Staremiasto,STARY SAMBOR,Staryi Sambir,Staremiasto,Stary Sambor,Staryy Sambor
1808,-530111,5282,Stary Sącz,STARY SONCZ,Stary Sacz,Stary Sącz,Stary Sącz,Stary Sącz
1809,-530168,5284,Staszów,STASZOW,Staszow,Staszów,Staszów,Staszów
1810,-1055175,5286,Stavishche,STAVISHCHE,Stavishche,Stavishche,Stavishche,Stavishche
1811,-530198,5287,Staviski,STAWISKI,Stawiski,Stawiski,Stawiski,Stawiski
1812,-530204,5288,Stavishin,STAWISZYN,Stawiszyn,Stawiszyn,Stawiszyn,Stawiszyn
1813,-1055211,5289,Steblev,STEBLEV,Stebliv,Steblëv,Steblëv,Steblëv
1814,-1055217,5290,Stebnik,STEBNIK,Stebnyk,Stebnik,Stebnik,Stebnik
1815,-1055319,5291,Stecowa,STECOWA,Stetseva,Stecowa,Stecowa,Stetseva
2596,-2277287,5294,Stefanesti,STEFANESTI,Stefanesti,Shtefaneshty,Ştefăneşti,Shtefaneshty
2599,-1171260,5294,Stefanesti,STEFANESTI,Stefanesti,,Ştefăneşti-Târg,Ştefăneşti
